0.000000,1.000000e+00
0.038462,6.977969e-03
0.076923,7.384052e-03
0.115385,7.745169e-03
0.153846,8.059013e-03
0.192308,8.323594e-03
0.230769,8.537251e-03
0.269231,8.698658e-03
0.307692,8.806826e-03
0.346154,8.861111e-03
0.384615,8.861208e-03
0.423077,8.807085e-03
0.461538,8.699255e-03
0.500000,8.538347e-03
0.538462,8.325382e-03
0.576923,8.061690e-03
0.615385,7.748898e-03
0.653846,7.388915e-03
0.692308,6.983916e-03
0.730769,6.560755e-03
0.769231,7.066481e-03
0.807692,7.534487e-03
0.846154,7.962193e-03
0.884615,8.347275e-03
0.923077,8.687678e-03
0.961538,8.981623e-03
1.000000,9.227611e-03
1.038462,9.424430e-03
1.076923,9.571157e-03
1.115385,9.667158e-03
1.153846,9.712086e-03
1.192308,9.705879e-03
1.230769,9.648755e-03
1.269231,9.541206e-03
1.307692,9.383990e-03
1.346154,9.178120e-03
1.384615,8.924856e-03
1.423077,8.625692e-03
1.461538,8.282343e-03
1.500000,7.896730e-03
1.538462,7.470967e-03
1.576923,7.397391e-03
1.615385,7.896639e-03
1.653846,8.360238e-03
1.692308,8.786194e-03
1.730769,9.172731e-03
1.769231,9.518293e-03
1.807692,9.821550e-03
1.846154,1.008140e-02
1.884615,1.029697e-02
1.923077,1.046760e-02
1.961538,1.059288e-02
2.000000,1.067259e-02
2.038462,1.070676e-02
2.076923,1.069560e-02
2.115385,1.063954e-02
2.153846,1.053922e-02
2.192308,1.039543e-02
2.230769,1.020918e-02
2.269231,9.981623e-03
2.307692,9.714085e-03
2.346154,9.408034e-03
2.384615,9.065076e-03
2.423077,8.686941e-03
2.461538,8.275472e-03
2.500000,8.085184e-03
2.538462,8.576694e-03
2.576923,9.037803e-03
2.615385,9.467181e-03
2.653846,9.863659e-03
2.692308,1.022623e-02
2.730769,1.055406e-02
2.769231,1.084646e-02
2.807692,1.110291e-02
2.846154,1.132304e-02
2.884615,1.150664e-02
2.923077,1.165364e-02
2.961538,1.176412e-02
3.000000,1.183829e-02
3.038462,1.187650e-02
3.076923,1.187923e-02
3.115385,1.184705e-02
3.153846,1.178069e-02
3.192308,1.168095e-02
3.230769,1.154873e-02
3.269231,1.138502e-02
3.307692,1.119092e-02
3.346154,1.096757e-02
3.384615,1.071619e-02
3.423077,1.043806e-02
3.461538,1.013451e-02
3.500000,9.806902e-03
3.538462,9.456653e-03
3.576923,9.085195e-03
3.615385,9.034316e-03
3.653846,9.467471e-03
3.692308,9.877977e-03
3.730769,1.026538e-02
3.769231,1.062930e-02
3.807692,1.096950e-02
3.846154,1.128577e-02
3.884615,1.157804e-02
3.923077,1.184630e-02
3.961538,1.209062e-02
4.000000,1.231115e-02
4.038462,1.250813e-02
4.076923,1.268183e-02
4.115385,1.283262e-02
4.153846,1.296091e-02
4.192308,1.306718e-02
4.230769,1.315195e-02
4.269231,1.321580e-02
4.307692,1.325933e-02
4.346154,1.328320e-02
4.384615,1.328810e-02
4.423077,1.327475e-02
4.461538,1.324389e-02
4.500000,1.319628e-02
4.538462,1.313272e-02
4.576923,1.305401e-02
4.615385,1.296096e-02
4.653846,1.285439e-02
4.692308,1.273512e-02
4.730769,1.260400e-02
4.769231,1.246184e-02
4.807692,1.230948e-02
4.846154,1.214773e-02
4.884615,1.197741e-02
4.923077,1.179931e-02
4.961538,1.161424e-02
5.000000,1.142297e-02
5.038462,1.122625e-02
5.076923,1.102484e-02
5.115385,1.081946e-02
5.153846,1.061083e-02
5.192308,1.039962e-02
5.230769,1.018651e-02
5.269231,9.972144e-03
5.307692,1.015033e-02
5.346154,1.038591e-02
5.384615,1.061068e-02
5.423077,1.082485e-02
5.461538,1.102867e-02
5.500000,1.122238e-02
5.538462,1.140624e-02
5.576923,1.158052e-02
5.615385,1.174549e-02
5.653846,1.190143e-02
5.692308,1.204861e-02
5.730769,1.218732e-02
5.769231,1.231784e-02
5.807692,1.244044e-02
5.846154,1.255541e-02
5.884615,1.266301e-02
5.923077,1.276351e-02
5.961538,1.285718e-02
6.000000,1.294427e-02
6.038462,1.302502e-02
6.076923,1.309968e-02
6.115385,1.316846e-02
6.153846,1.323158e-02
6.192308,1.328925e-02
6.230769,1.334166e-02
6.269231,1.338899e-02
6.307692,1.343140e-02
6.346154,1.346905e-02
6.384615,1.350207e-02
6.423077,1.353059e-02
6.461538,1.355472e-02
6.500000,1.357454e-02
6.538462,1.359014e-02
6.576923,1.360158e-02
6.615385,1.360890e-02
6.653846,1.361212e-02
6.692308,1.361128e-02
6.730769,1.360635e-02
6.769231,1.359732e-02
6.807692,1.358415e-02
6.846154,1.356680e-02
6.884615,1.354519e-02
6.923077,1.351925e-02
6.961538,1.348887e-02
7.000000,1.345393e-02
7.038462,1.341431e-02
7.076923,1.336987e-02
7.115385,1.332045e-02
7.153846,1.326587e-02
7.192308,1.320595e-02
7.230769,1.314050e-02
7.269231,1.306929e-02
7.307692,1.299213e-02
7.346154,1.290877e-02
7.384615,1.281896e-02
7.423077,1.272248e-02
7.461538,1.261905e-02
7.500000,1.250841e-02
7.538462,1.239029e-02
7.576923,1.226443e-02
7.615385,1.213053e-02
7.653846,1.198833e-02
7.692308,1.183753e-02
7.730769,1.167786e-02
7.769231,1.150905e-02
7.807692,1.133081e-02
7.846154,1.114287e-02
7.884615,1.094498e-02
7.923077,1.073688e-02
7.961538,1.051832e-02
8.000000,1.028907e-02
8.038462,1.004892e-02
8.076923,1.006158e-02
8.115385,1.027550e-02
8.153846,1.048790e-02
8.192308,1.069812e-02
8.230769,1.090548e-02
8.269231,1.110929e-02
8.307692,1.130883e-02
8.346154,1.150337e-02
8.384615,1.169216e-02
8.423077,1.187442e-02
8.461538,1.204937e-02
8.500000,1.221622e-02
8.538462,1.237416e-02
8.576923,1.252237e-02
8.615385,1.266003e-02
8.653846,1.278631e-02
8.692308,1.290038e-02
8.730769,1.300142e-02
8.769231,1.308860e-02
8.807692,1.316110e-02
8.846154,1.321810e-02
8.884615,1.325883e-02
8.923077,1.328248e-02
8.961538,1.328832e-02
9.000000,1.327560e-02
9.038462,1.324362e-02
9.076923,1.319170e-02
9.115385,1.311921e-02
9.153846,1.302554e-02
9.192308,1.291016e-02
9.230769,1.277254e-02
9.269231,1.261225e-02
9.307692,1.242890e-02
9.346154,1.222214e-02
9.384615,1.199171e-02
9.423077,1.173743e-02
9.461538,1.145917e-02
9.500000,1.115689e-02
9.538462,1.083064e-02
9.576923,1.048053e-02
9.615385,1.010678e-02
9.653846,9.709705e-03
9.692308,9.289700e-03
9.730769,8.859308e-03
9.769231,9.242465e-03
9.807692,9.605261e-03
9.846154,9.946248e-03
9.884615,1.026400e-02
9.923077,1.055713e-02
9.961538,1.082427e-02
9.985999,3.105732e-03
9.996299,3.287996e-03
10.006128,3.364796e-03
10.015190,3.333078e-03
10.023211,3.194103e-03
10.029951,2.953404e-03
10.042455,1.014438e-02
10.061895,9.830529e-03
10.081444,9.480565e-03
10.101102,9.096247e-03
10.120868,8.679433e-03
10.140741,8.487900e-03
10.160721,8.989737e-03
10.180808,9.461590e-03
10.200999,9.902262e-03
10.221296,1.031071e-02
10.241696,1.068607e-02
10.262201,1.102759e-02
10.282808,1.133472e-02
10.303517,1.160704e-02
10.324329,1.184427e-02
10.345241,1.204629e-02
10.366254,1.221312e-02
10.387367,1.234489e-02
10.408579,1.244187e-02
10.429890,1.250448e-02
10.451299,1.253321e-02
10.472805,1.252868e-02
10.494409,1.249162e-02
10.516108,1.242283e-02
10.537904,1.232322e-02
10.559794,1.219377e-02
10.581779,1.203552e-02
10.603858,1.184960e-02
10.626030,1.163718e-02
10.648295,1.139947e-02
10.670652,1.113775e-02
10.693101,1.085331e-02
10.715641,1.054747e-02
10.738271,1.022159e-02
10.760991,9.877020e-03
10.783800,9.515142e-03
10.806698,9.649140e-03
10.829685,1.006417e-02
10.852758,1.045833e-02
10.875919,1.083139e-02
10.899167,1.118325e-02
10.922500,1.151385e-02
10.945919,1.182322e-02
10.969423,1.211145e-02
10.993011,1.237872e-02
11.016683,1.262524e-02
11.040438,1.285133e-02
11.064275,1.305731e-02
11.088195,1.324359e-02
11.112197,1.341061e-02
11.136279,1.355888e-02
11.160443,1.368890e-02
11.184686,1.380127e-02
11.209009,1.389656e-02
11.233411,1.397542e-02
11.257891,1.403849e-02
11.282449,1.408646e-02
11.307085,1.412000e-02
11.331798,1.413983e-02
11.356587,1.414668e-02
11.381452,1.414125e-02
11.406393,1.412430e-02
11.431409,1.409655e-02
11.456499,1.405874e-02
11.481663,1.401161e-02
11.506901,1.395588e-02
11.532212,1.389228e-02
11.557596,1.382153e-02
11.583051,1.374433e-02
11.608578,1.366138e-02
11.634176,1.357335e-02
11.659845,1.348092e-02
11.685584,1.338473e-02
11.711393,1.328542e-02
11.737271,1.318360e-02
11.763218,1.307987e-02
11.789234,1.297482e-02
11.815317,1.286899e-02
11.841468,1.276294e-02
11.867685,1.265716e-02
11.893970,1.255217e-02
11.920320,1.244843e-02
11.946736,1.234641e-02
11.973218,1.224652e-02
11.999764,1.214918e-02
12.026375,1.205478e-02
12.053049,1.196368e-02
12.079788,1.187624e-02
12.106589,1.179276e-02
12.133453,1.171356e-02
12.160379,1.163891e-02
12.187368,1.156907e-02
12.214417,1.150428e-02
12.241528,1.144476e-02
12.268700,1.139070e-02
12.295931,1.134229e-02
12.323223,1.129966e-02
12.350574,1.126297e-02
12.377984,1.123233e-02
12.405453,1.120783e-02
12.432980,1.118955e-02
12.460565,1.117754e-02
12.488208,1.117185e-02
12.515908,1.117249e-02
12.543664,1.117946e-02
12.571477,1.119274e-02
12.599346,1.121228e-02
12.627270,1.123803e-02
12.655250,1.126990e-02
12.683285,1.130780e-02
12.711374,1.135160e-02
12.739517,1.140117e-02
12.767715,1.145635e-02
12.795965,1.151695e-02
12.824269,1.158278e-02
12.852626,1.165361e-02
12.881035,1.172920e-02
12.909496,1.180929e-02
12.938009,1.189359e-02
12.966573,1.198180e-02
12.995188,1.207359e-02
13.023854,1.216862e-02
13.052570,1.226650e-02
13.081337,1.236686e-02
13.110153,1.246926e-02
13.139018,1.257329e-02
13.167933,1.267848e-02
13.196896,1.278435e-02
13.225908,1.289041e-02
13.254968,1.299612e-02
13.284075,1.310095e-02
13.313231,1.320434e-02
13.342433,1.330570e-02
13.371682,1.340443e-02
13.400978,1.349991e-02
13.430319,1.359151e-02
13.459707,1.367857e-02
13.489141,1.376041e-02
13.518620,1.383636e-02
13.548143,1.390573e-02
13.577712,1.396779e-02
13.607325,1.402184e-02
13.636982,1.406715e-02
13.666684,1.410299e-02
13.696428,1.412862e-02
13.726216,1.414330e-02
13.756047,1.414631e-02
13.785921,1.413690e-02
13.815837,1.411435e-02
13.845796,1.407795e-02
13.875796,1.402699e-02
13.905839,1.396079e-02
13.935922,1.387866e-02
13.966047,1.377997e-02
13.996212,1.366408e-02
14.026418,1.353041e-02
14.056664,1.337840e-02
14.086951,1.320753e-02
14.117277,1.301730e-02
14.147643,1.280729e-02
14.178048,1.257710e-02
14.208492,1.232641e-02
14.238975,1.205492e-02
14.269497,1.176243e-02
14.300056,1.144878e-02
14.330654,1.111389e-02
14.361290,1.075774e-02
14.391963,1.038040e-02
14.422674,9.982009e-03
14.453421,9.562794e-03
14.484206,9.589570e-03
14.515027,9.948062e-03
14.545885,1.028896e-02
14.576778,1.061091e-02
14.607708,1.091253e-02
14.638673,1.119249e-02
14.669674,1.144947e-02
14.700710,1.168217e-02
14.731781,1.188933e-02
14.762887,1.206975e-02
14.794028,1.222227e-02
14.825203,1.234578e-02
14.856412,1.243924e-02
14.887655,1.250169e-02
14.918931,1.253224e-02
14.950242,1.253011e-02
14.981585,1.249458e-02
15.012962,1.242507e-02
15.044371,1.232108e-02
15.075813,1.218225e-02
15.107288,1.200832e-02
15.138795,1.179919e-02
15.170334,1.155485e-02
15.201905,1.127548e-02
15.233507,1.096136e-02
15.265142,1.061295e-02
15.296807,1.023085e-02
15.328503,9.815813e-03
15.360231,9.368753e-03
15.391989,8.890741e-03
15.423777,8.383008e-03
15.455596,8.766155e-03
15.487445,9.176560e-03
15.519324,9.554085e-03
15.551233,9.896893e-03
15.583171,1.020325e-02
15.615139,1.047152e-02
15.647136,1.070023e-02
15.679162,1.088800e-02
15.711217,1.103363e-02
15.743301,1.113607e-02
15.775413,1.119443e-02
15.807553,1.120803e-02
15.839722,1.117634e-02
15.871919,1.109905e-02
15.904143,1.097606e-02
15.936395,1.080746e-02
15.968675,1.059359e-02
16.000982,1.033497e-02
16.033316,1.003237e-02
16.065677,9.686785e-03
16.098065,9.299433e-03
16.130480,8.871757e-03
16.162921,8.405425e-03
16.195388,7.902328e-03
16.227882,7.618365e-03
16.260402,8.068575e-03
16.292948,8.478899e-03
16.325519,8.847119e-03
16.358116,9.171195e-03
16.390738,9.449288e-03
16.423386,9.679773e-03
16.456059,9.861248e-03
16.488757,9.992555e-03
16.521479,1.007279e-02
16.554227,1.010130e-02
16.586998,1.007772e-02
16.619795,1.000194e-02
16.652615,9.874178e-03
16.685459,9.694896e-03
16.718328,9.464875e-03
16.751220,9.185180e-03
16.784136,8.857174e-03
16.817076,8.482506e-03
16.850039,8.063112e-03
16.883025,7.601205e-03
16.916034,7.099268e-03
16.949066,6.978364e-03
16.982122,7.419147e-03
17.015199,7.815044e-03
17.048300,8.163680e-03
17.081423,8.462943e-03
17.114568,8.711002e-03
17.147736,8.906315e-03
17.180925,9.047653e-03
17.214137,9.134107e-03
17.247370,9.165097e-03
17.280625,9.140385e-03
17.313901,9.060079e-03
17.347199,8.924636e-03
17.368273,2.592001e-03
17.376291,2.908180e-03
17.383024,3.137477e-03
17.388270,3.275422e-03
17.391870,3.319541e-03
17.393717,3.269078e-03
17.394041,1.185252e-02
17.394263,1.195248e-02
17.394569,1.204123e-02
17.394960,1.211914e-02
17.395436,1.218658e-02
17.395998,1.224393e-02
17.396644,1.229158e-02
17.397376,1.232992e-02
17.398192,1.235936e-02
17.399093,1.238030e-02
17.400079,1.239316e-02
17.401151,1.239835e-02
17.402307,1.239628e-02
17.403548,1.238736e-02
17.404874,1.237201e-02
17.406285,1.235062e-02
17.407781,1.232362e-02
17.409361,1.229139e-02
17.411027,1.225434e-02
17.412777,1.221286e-02
17.414612,1.216734e-02
17.416532,1.211815e-02
17.418536,1.206566e-02
17.420625,1.201024e-02
17.422799,1.195225e-02
17.425058,1.189203e-02
17.427401,1.182992e-02
17.429828,1.176625e-02
17.432340,1.170134e-02
17.434937,1.163550e-02
17.437618,1.156904e-02
17.440383,1.150223e-02
17.443233,1.143536e-02
17.446167,1.136869e-02
17.449186,1.130250e-02
17.452288,1.123703e-02
17.455475,1.117251e-02
17.458746,1.110917e-02
17.462101,1.104723e-02
17.465540,1.098690e-02
17.469064,1.092837e-02
17.472671,1.087183e-02
17.476362,1.081746e-02
17.480136,1.076541e-02
17.483995,1.071585e-02
17.487938,1.066892e-02
17.491964,1.062476e-02
17.496073,1.058348e-02
17.500267,1.054521e-02
17.504543,1.051005e-02
17.508903,1.047809e-02
17.513347,1.044943e-02
17.517874,1.042413e-02
17.522484,1.040227e-02
17.527177,1.038389e-02
17.531954,1.036906e-02
17.536813,1.035780e-02
17.541756,1.035015e-02
17.546781,1.034612e-02
17.551890,1.034573e-02
17.557081,1.034898e-02
17.562354,1.035585e-02
17.567711,1.036634e-02
17.573150,1.038041e-02
17.578671,1.039803e-02
17.584275,1.041914e-02
17.589961,1.044371e-02
17.595729,1.047166e-02
17.601579,1.050292e-02
17.607512,1.053740e-02
17.613527,1.057501e-02
17.619623,1.061565e-02
17.625801,1.065920e-02
17.632061,1.070555e-02
17.638403,1.075456e-02
17.644826,1.080608e-02
17.651331,1.085997e-02
17.657917,1.091606e-02
17.664584,1.097418e-02
17.671332,1.103414e-02
17.678162,1.109575e-02
17.685073,1.115880e-02
17.692064,1.122309e-02
17.699136,1.128838e-02
17.706290,1.135444e-02
17.713523,1.142102e-02
17.720837,1.148786e-02
17.728232,1.155471e-02
17.735707,1.162128e-02
17.743262,1.168728e-02
17.750898,1.175241e-02
17.758613,1.181637e-02
17.766408,1.187884e-02
17.774283,1.193950e-02
17.782238,1.199800e-02
17.790272,1.205400e-02
17.798386,1.210714e-02
17.806579,1.215707e-02
17.814852,1.220342e-02
17.823203,1.224580e-02
17.831634,1.228383e-02
17.840144,1.231712e-02
17.848732,1.234528e-02
17.857399,1.236791e-02
17.866145,1.238459e-02
17.874969,1.239493e-02
17.883872,1.239851e-02
17.892853,1.239491e-02
17.901912,1.238373e-02
17.911049,1.236456e-02
17.920263,1.233698e-02
17.929556,1.230058e-02
17.938926,1.225496e-02
17.948374,1.219973e-02
17.957899,1.213449e-02
17.967502,1.205886e-02
17.977182,1.197247e-02
17.986938,1.187494e-02
17.996772,1.176594e-02
18.006682,1.164513e-02
18.016669,1.151218e-02
18.026733,1.136680e-02
18.036873,1.120871e-02
18.047089,1.103763e-02
18.057381,1.085334e-02
18.067750,1.065563e-02
18.078194,1.044430e-02
18.088714,1.021920e-02
18.099310,9.980206e-03
18.109981,9.727217e-03
18.120727,9.460175e-03
18.131549,9.179056e-03
18.142446,8.883872e-03
18.153417,8.574677e-03
18.164464,8.447455e-03
18.175585,8.729617e-03
18.186781,9.001576e-03
18.198051,9.262517e-03
18.209395,9.511622e-03
18.220814,9.748074e-03
18.232306,9.971055e-03
18.243873,1.017976e-02
18.255513,1.037337e-02
18.267226,1.055110e-02
18.279013,1.071218e-02
18.290874,1.085583e-02
18.302807,1.098131e-02
18.314814,1.108791e-02
18.326893,1.117493e-02
18.339045,1.124171e-02
18.351270,1.128763e-02
18.363567,1.131210e-02
18.375936,1.131457e-02
18.388377,1.129453e-02
18.400891,1.125154e-02
18.413476,1.118520e-02
18.426133,1.109516e-02
18.438861,1.098114e-02
18.451661,1.084293e-02
18.464532,1.068036e-02
18.477474,1.049335e-02
18.490487,1.028190e-02
18.503571,1.004606e-02
18.516726,9.785990e-03
18.529951,9.501905e-03
18.543246,9.194115e-03
18.556612,8.863014e-03
18.570047,8.509080e-03
18.583553,8.132882e-03
18.597128,7.735076e-03
18.610773,7.934345e-03
18.624487,8.278066e-03
18.638271,8.599994e-03
18.652123,8.898874e-03
18.666045,9.173491e-03
18.680036,9.422684e-03
18.694095,9.645343e-03
18.708222,9.840425e-03
18.722418,1.000695e-02
18.736682,1.014403e-02
18.751015,1.025082e-02
18.765415,1.032661e-02
18.779882,1.037075e-02
18.794418,1.038270e-02
18.809021,1.036203e-02
18.823691,1.030840e-02
18.838428,1.022159e-02
18.853232,1.010153e-02
18.868103,9.948224e-03
18.883040,9.761832e-03
18.898044,9.542634e-03
18.913115,9.291042e-03
18.928251,9.007603e-03
18.943454,8.692997e-03
18.958722,8.348040e-03
18.974056,7.973687e-03
18.989455,7.571024e-03
19.004920,7.141275e-03
19.020450,7.336990e-03
19.036045,7.706974e-03
19.051705,8.047609e-03
19.067430,8.357328e-03
19.083219,8.634666e-03
19.099073,8.878268e-03
19.114991,9.086896e-03
19.130973,9.259439e-03
19.147018,9.394922e-03
19.163128,9.492514e-03
19.179301,9.551532e-03
19.195538,9.571453e-03
19.211838,9.551915e-03
19.228201,9.492727e-03
19.244627,9.393871e-03
19.261116,9.255506e-03
19.277667,9.077973e-03
19.294281,8.861796e-03
19.310958,8.607683e-03
19.327696,8.316528e-03
19.344496,7.989409e-03
19.361358,7.627586e-03
19.378282,7.232502e-03
19.395268,6.805773e-03
19.412314,6.635149e-03
19.429422,7.027346e-03
19.446591,7.385938e-03
19.463821,7.709079e-03
19.481111,7.995073e-03
19.498462,8.242387e-03
19.515874,8.449662e-03
19.533345,8.615721e-03
19.550877,8.739583e-03
19.568468,8.820466e-03
19.586120,8.857801e-03
19.603831,8.851232e-03
19.621601,8.800628e-03
19.639430,8.706083e-03
19.657319,8.567920e-03
19.675266,8.386695e-03
19.693272,8.163195e-03
19.711337,7.898441e-03
19.729461,7.593681e-03
19.747642,7.250391e-03
19.765882,6.870268e-03
19.784179,6.455223e-03
19.802535,6.051083e-03
19.820948,6.452816e-03
19.839418,6.818303e-03
19.857946,7.145475e-03
19.876531,7.432456e-03
19.895173,7.677583e-03
19.913872,7.879412e-03
19.932627,8.036736e-03
19.951439,8.148589e-03
19.970308,8.214260e-03
19.989232,8.233298e-03
20.008213,8.205518e-03
20.027249,8.131006e-03
20.046341,8.010120e-03
20.065489,7.843496e-03
20.084692,7.632041e-03
20.096736,2.189801e-03
20.100326,2.433002e-03
20.102161,2.604558e-03
20.102185,2.702157e-03
20.100398,2.724667e-03
